Data Source Name,Agency Number,Registration Contract ID,Commodity Line,OGE Contract #,Contract Purpose,Budget Name,OGE Registered Amt,Prime Contractor Name,Prime Contractor Address,Prime Contractor City,Prime Contractor State,Prime Contractor Zip
NYCEDC,z81,CTA180120127204981, 50,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 417774.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 16,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 3686210.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 13,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 766958.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 94,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 106989.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 6,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 13158227.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 42,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 19997.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 57,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 4520.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 102,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 471861.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 82,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 398856.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 17,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 648770.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 56,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 2151.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 38,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 61476.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 9,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 109632.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 52,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 967985.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 110,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 133286.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 73,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 140684.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 44,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 209400.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 47,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 173892.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 10,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 9979716.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 98,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 1077127.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 19,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 17124677.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 111,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 54294.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 71,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 151728.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 87,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 574292.41,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 37,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 615724.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 4,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 99000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 36,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 2963119.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 64,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 4496.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 48,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 121382.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 101,52510001,GOLDWATER: DECOMMISSIONING OF GOLDWATER HOSPITAL,GOLDWATER: DECOMMISSIONING OF GOLDWATER HOSPITAL, 1476162.54,GILBANE BUILDING COMPANY-MCKISSACK & MCKISSACK A JV,7 JACKSON WALKWAY,PROVIDENCE,RI,2903
NYCEDC,z81,CTA180120127204981, 2,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 25276146.05,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 49,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 534305.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 27,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 5250750.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 34,47840002,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 193862.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 58,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 326897.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 104,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 885848.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 15,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 10661430.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 28,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 430000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 53,52510001,GOLDWATER: DECOMMISSIONING OF GOLDWATER HOSPITAL,GOLDWATER: DECOMMISSIONING OF GOLDWATER HOSPITAL, 1388080.03,GILBANE BUILDING COMPANY-MCKISSACK & MCKISSACK A JV,7 JACKSON WALKWAY,PROVIDENCE,RI,2903
NYCEDC,z81,CTA180120127204981, 92,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 64534.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 33,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 150918.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 90,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 144543.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 95,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 263566.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 63,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 16062.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 99,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 272694.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 65,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 418822.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 78,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 143403.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 81,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 110253.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 41,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 399602.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 14,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 988073.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 60,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 229636.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 7,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 29828.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 39,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 1584769.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 20,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 1857202.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 54,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 436641.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 67,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 45476.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 55,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 318113.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 12,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 1475000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 23,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 1750000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 103,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 242657.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 26,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 7265000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 108,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 5994069.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 3,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 3163400.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 43,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 35805.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 107,47580001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 400360.8,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 96,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 6743.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 11,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 1326676.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 31,47580001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 307273.2,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 68,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 1898383.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 79,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 98422.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 22,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 1500000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 61,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 311598.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 8,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 5364127.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 59,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 255644.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 84,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 1072360.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 1,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 17121901.01,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 18,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 349840.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 105,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 242757.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 51,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 444200.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 89,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 348484.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 21,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 1875000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 77,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 169801.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 24,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 10289794.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 86,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 1640404.37,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 85,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 644375.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 91,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 46073.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 32,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 11439.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 66,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 597841.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 5,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 6271244.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 83,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 733084.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 30,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 1200000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 46,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 456206.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 76,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 33600.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 80,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 31134.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 70,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 310723.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 35,47840002,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 384371.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 69,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 663370.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 40,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 203250.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127204981, 29,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 1000000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127205176, 1,16850005,Moore Street Market,Moore Street Market, 368592.7,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127205176, 2,16850005,Moore Street Market,Moore Street Market, 93641.83,TURNER CONSTRUCTION CO.,375 HUDSON STREET,NEW YORK,NY,10014
NYCEDC,z81,CTA180120127205221, 2,NULL,SBMT - Axis,SBMT - Axis, 10605.3,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127205221, 1,NULL,Marine 9 Facility (Homeport),Marine 9 Facility (Homeport), 64033.2,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127205311, 2,MOU,NYCEDC - DOT BAT Occupancy #1640,NYCEDC - DOT BAT Occupancy #1640, 500000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127205311, 1,MOU,NYCEDC - DOT BAT Occupancy #1640,NYCEDC - DOT BAT Occupancy #1640, 610000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120127205491, 11,16850004,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 8099.39,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127205491, 7,38040001,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 155028.0,PAVARINI MCGOVERN LLC,"770 BROADWAY, 10/F",NEW YORK,NY,10003
NYCEDC,z81,CTA180120127205491, 4,38040001,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 1660000.0,PAVARINI MCGOVERN LLC,"770 BROADWAY, 10/F",NEW YORK,NY,10003
NYCEDC,z81,CTA180120127205491, 14,38040001,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 195141.06,PAVARINI MCGOVERN LLC,"770 BROADWAY, 10/F",NEW YORK,NY,10003
NYCEDC,z81,CTA180120127205491, 5,16850004,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 17921.3,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127205491, 10,16850006,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 24809.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205491, 8,16850004,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 137349.64,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120127205491, 13,16850006,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 17380.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120127205491, 12,38040001,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 36214.36,PAVARINI MCGOVERN LLC,"770 BROADWAY, 10/F",NEW YORK,NY,10003
NYCEDC,z81,CTA180120127205491, 2,38040001,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 3331166.0,PAVARINI MCGOVERN LLC,"770 BROADWAY, 10/F",NEW YORK,NY,10003
